run_id,model,variant,rung,kind,source,task,prompt_tokens,decode_steps,moe_adjacent_overlap,moe_lift,moe_adjacent_overlap_std,moe_adjacent_overlap_ci_lo,moe_adjacent_overlap_ci_hi,moe_adjacent_overlap_n,moe_lift_std,moe_lift_ci_lo,moe_lift_ci_hi,moe_lift_n
glm5_ruler_qa_1_32768_s00,GLM-5,all_layers,32768,bf,ruler,qa_1,33293,3,0.24,7.68,,,,,,,,
glm5_ruler_qa_1_32768_s01,GLM-5,all_layers,32768,bf,ruler,qa_1,32215,9,0.28520833333333334,9.126666666666667,,,,,,,,
glm5_ruler_qa_1_32768_s02,GLM-5,all_layers,32768,bf,ruler,qa_1,33019,8,0.28119047619047627,8.99809523809524,,,,,,,,
glm5_ruler_qa_1_32768_s03,GLM-5,all_layers,32768,bf,ruler,qa_1,32675,4,0.2716666666666667,8.693333333333335,,,,,,,,
glm5_ruler_qa_1_65536_s00,GLM-5,all_layers,65536,bf,ruler,qa_1,65742,3,0.21166666666666667,6.773333333333333,,,,,,,,
glm5_ruler_qa_1_65536_s01,GLM-5,all_layers,65536,bf,ruler,qa_1,64947,9,0.26,8.32,,,,,,,,
glm5_ruler_qa_1_65536_s02,GLM-5,all_layers,65536,bf,ruler,qa_1,64055,8,0.2788095238095238,8.921904761904761,,,,,,,,
glm5_ruler_qa_1_65536_s03,GLM-5,all_layers,65536,bf,ruler,qa_1,65256,4,0.27055555555555555,8.657777777777778,,,,,,,,
glm5_ruler_qa_1_8192_s00,GLM-5,all_layers,8192,bf,ruler,qa_1,8292,3,0.20416666666666666,6.533333333333333,,,,,,,,
glm5_ruler_qa_1_8192_s01,GLM-5,all_layers,8192,bf,ruler,qa_1,8298,12,0.2710606060606061,8.673939393939396,,,,,,,,
glm5_ruler_qa_1_8192_s02,GLM-5,all_layers,8192,bf,ruler,qa_1,6590,8,0.28642857142857137,9.165714285714284,,,,,,,,
glm5_ruler_qa_1_8192_s03,GLM-5,all_layers,8192,bf,ruler,qa_1,6630,4,0.27944444444444444,8.942222222222222,,,,,,,,
